step,episode,buffer_size,total_time,total_steps,ep_reward,ep_steps,ep_count,packages_lost,speed_mean,speed_max,BestLap,ep_bestLapTime,terminated,update_model_perf_mean,update_model_perf_max,update_model_perf_std,step_perf_mean,step_perf_max,step_perf_std,step_perf_q99,step_perf_> thres,action_perf_mean,action_perf_max,action_perf_std,actor_loss,critic_loss,critic1_quantile_loss,critic2_quantile_loss,alpha,alpha_loss,entropy,entropy_mean,q_pi_mean,algo
3755,16,3755,181.9468870162964,3803,5.676587262157697,376,16,0,1.7108858764748105,13.862415313720703,0.0,0,True,0.0143503895993344,0.024922999960836,0.0024835661272703,0.0400459613340596,0.0411872999975457,0.0003392375534463,0.0409152500145137,2,0.0051936509312751,0.0056811000104062,0.0002607484121713,-12.596905708312988,3.638748407363892,1.8204565048217771,1.8182919025421145,0.6214367747306824,0.5953640937805176,,2.042194604873657,11.327494621276855,QRSAC
4336,17,4336,206.6654462814331,4387,4.8636650195943885,582,17,0,0.9086651240756112,6.089330673217773,0.0,0,True,0.0141765845089144,0.0236169999698176,0.0020417209022698,0.040048060584661,0.0413774999906308,0.0003190748365289,0.0408302600029856,2,0.0052587908770602,0.0056864999933168,0.0002084112774566,-14.413894653320312,4.184928894042969,2.0819554328918457,2.102973461151123,0.5385391116142273,0.5263659358024597,,2.0228431224823,13.324248313903809,QRSAC
4401,18,4401,210.6889750957489,4455,2.5561840156344413,66,18,0,3.535505923839413,6.891182899475098,0.0,0,True,0.0144943707667362,0.0209208999876864,0.0021836808308952,0.0400773723072444,0.0410585000063292,0.0003285928110386,0.0408913960005156,1,0.0052350261535208,0.0058703999966382,0.0002742608889639,-15.237961769104004,2.2882847785949707,1.139118194580078,1.149166464805603,0.5301142334938049,0.5215550661087036,,2.016382932662964,14.168790817260742,QRSAC
4616,19,4616,220.74001741409305,4673,3.257965670106979,216,19,0,1.3677859907957437,6.382380485534668,0.0,0,True,0.0141726246509744,0.022632899985183,0.0020912733521507,0.0400301632552602,0.0411917000310495,0.0003348027108077,0.0407691140309907,1,0.00529744511546,0.0057290000258944,0.0002217653273671,-14.950362205505373,6.16262674331665,2.9868602752685547,3.175766468048096,0.5033130049705505,0.4849418997764587,,2.0367307662963867,13.925003051757812,QRSAC
4827,20,4827,230.63987946510315,4887,10.765175245053287,212,20,0,5.363163695855515,14.253053665161133,0.0,0,True,0.0144761971570992,0.0258534000022336,0.0024223479946882,0.0400448118474983,0.0413208000245504,0.0003088907354486,0.0409241700079292,2,0.0052630052125518,0.0057881999528035,0.0002340122068249,-16.018922805786133,12.493453979492188,6.294492721557617,6.198960781097412,0.4784924387931824,0.4701354801654815,,2.017699718475342,15.053237915039062,QRSAC
5030,21,5030,240.2220242023468,5093,29.55533205760108,204,21,0,13.802842385518648,24.135072708129883,0.0,0,True,0.0140580054228606,0.0222773000132292,0.0019473219167708,0.0400550093589547,0.0415373000432737,0.0003818739537101,0.0412316399929113,3,0.0052425748733987,0.0056519999634474,0.000209730546004,-17.101608276367188,3.05924916267395,1.5014355182647705,1.5578136444091797,0.4558754563331604,0.4416379928588867,,2.031461000442505,16.175294876098633,QRSAC
5120,22,5120,245.2474105358124,5186,2.1177632955578622,91,22,0,2.1189315255654906,7.1485915184021,0.0,0,True,0.0140590766671165,0.0247814000467769,0.0021631404880966,0.0400694411131553,0.0411060000187717,0.0003667019783994,0.0410630130022764,2,0.0052454855551736,0.005618100054562,0.0002157134031915,-17.104536056518555,4.2855634689331055,2.150118350982666,2.1354453563690186,0.4462173283100128,0.4348760843276977,,2.0256481170654297,16.200443267822266,QRSAC
5203,23,5203,249.9735221862793,5272,5.045570569175751,84,23,0,5.472725405707717,10.054000854492188,0.0,0,True,0.0142194096409962,0.0235421999823302,0.002298855261491,0.0400569722889529,0.0413235999876633,0.0003479778257936,0.0409242600016295,1,0.0052963518025634,0.0057366999681107,0.0002120967393879,-17.62213706970215,6.582162857055664,3.2822322845458984,3.2999308109283447,0.4374848008155823,0.4260231554508209,,2.026430606842041,16.73539161682129,QRSAC
5284,24,5284,254.61933064460757,5356,1.7034069271906371,82,24,0,1.9453403846241488,8.393714904785156,0.0,0,True,0.0141101765408997,0.0224031999823637,0.0021857484362655,0.0400502555550903,0.0412680999725125,0.0003519326828201,0.0408976199920289,1,0.0052714691357974,0.0056178000522777,0.000201177827899,-17.5526065826416,5.931344985961914,3.0174334049224854,2.9139115810394287,0.4291469752788543,0.4331414103507995,,1.9909342527389529,16.697998046875,QRSAC
5396,25,5396,260.5446717739105,5471,3.623089355565849,113,25,0,3.5235057844837305,7.397164821624756,0.0,0,True,0.013887086604622,0.024531900009606,0.002314955355311,0.0400424526784003,0.0410488999914377,0.000305023897951,0.0407524809782626,1,0.0052633919679335,0.0058214999735355,0.000182035116913,-18.232341766357425,2.734622001647949,1.349629044532776,1.384993076324463,0.4179177284240722,0.4083428978919983,,2.023141860961914,17.386634826660156,QRSAC
